[
[301001, {"_id":301001,"name":"雷霆法神","MHP":10000000,"mp":0,"MinDEF":1000,"MaxDEF":5000,"MinMDEF":1000,"MaxMDEF":5000,"MinATK":1200,"MaxATK":60000,"MinMATK":12000,"MaxMATK":60000,"DODGE":10,"HIT":20,"minStayTime":2500,"maxStayTime":2500,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[3001014, {"_id":3001014,"name":"幽灵教主","MHP":2400000,"mp":0,"MinDEF":502,"MaxDEF":502,"MinMDEF":471,"MaxMDEF":471,"MinATK":15950,"MaxATK":26325,"MinMATK":15950,"MaxMATK":26325,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1071,"showTomb":1}],
[3001015, {"_id":3001015,"name":"蛮荒巨兽","MHP":2400000,"mp":0,"MinDEF":637,"MaxDEF":637,"MinMDEF":598,"MaxMDEF":598,"MinATK":15950,"MaxATK":26325,"MinMATK":15950,"MaxMATK":26325,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1166,"showTomb":1}],
[3001016, {"_id":3001016,"name":"火龙王","MHP":2400000,"mp":0,"MinDEF":794,"MaxDEF":794,"MinMDEF":745,"MaxMDEF":745,"MinATK":15950,"MaxATK":26325,"MinMATK":15950,"MaxMATK":26325,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1243,"showTomb":1}],
[3001017, {"_id":3001017,"name":"九尾妖狐","MHP":4400000,"mp":0,"MinDEF":794,"MaxDEF":794,"MinMDEF":745,"MaxMDEF":745,"MinATK":25962,"MaxATK":30924,"MinMATK":25962,"MaxMATK":30924,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1243,"showTomb":1}],
[3001018, {"_id":3001018,"name":"至尊帝皇","MHP":4400000,"mp":0,"MinDEF":974,"MaxDEF":974,"MinMDEF":914,"MaxMDEF":914,"MinATK":25962,"MaxATK":30924,"MinMATK":25962,"MaxMATK":30924,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[3001019, {"_id":3001019,"name":"巫妖王","MHP":4400000,"mp":0,"MinDEF":974,"MaxDEF":974,"MinMDEF":914,"MaxMDEF":914,"MinATK":25962,"MaxATK":30924,"MinMATK":25962,"MaxMATK":30924,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[3001020, {"_id":3001020,"name":"深海巨魔","MHP":4400000,"mp":0,"MinDEF":974,"MaxDEF":974,"MinMDEF":914,"MaxMDEF":914,"MinATK":25962,"MaxATK":30924,"MinMATK":25962,"MaxMATK":30924,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[3001021, {"_id":3001021,"name":"深海幽龙王","MHP":4400000,"mp":0,"MinDEF":1180,"MaxDEF":1180,"MinMDEF":1108,"MaxMDEF":1108,"MinATK":25962,"MaxATK":30924,"MinMATK":25962,"MaxMATK":30924,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1320,"showTomb":1}],
[3001022, {"_id":3001022,"name":"嗜魔神","MHP":4400000,"mp":0,"MinDEF":1412,"MaxDEF":1412,"MinMDEF":1326,"MaxMDEF":1326,"MinATK":25962,"MaxATK":30924,"MinMATK":25962,"MaxMATK":30924,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1313,"showTomb":1}],
[3001023, {"_id":3001023,"name":"幽冥至尊","MHP":8400000,"mp":0,"MinDEF":1412,"MaxDEF":1412,"MinMDEF":1326,"MaxMDEF":1326,"MinATK":30962,"MaxATK":40924,"MinMATK":30962,"MaxMATK":40924,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1313,"showTomb":1}],
[3001024, {"_id":3001024,"name":"冰火帝王","MHP":8400000,"mp":0,"MinDEF":1673,"MaxDEF":1673,"MinMDEF":1571,"MaxMDEF":1571,"MinATK":30962,"MaxATK":40924,"MinMATK":30962,"MaxMATK":40924,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1286,"showTomb":1}],
[3001025, {"_id":3001025,"name":"魔龙飞蛾","MHP":15750000,"mp":0,"MinDEF":637,"MaxDEF":637,"MinMDEF":598,"MaxMDEF":598,"MinATK":4871,"MaxATK":9743,"MinMATK":4871,"MaxMATK":9743,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1166,"showTomb":1}],
[3001026, {"_id":3001026,"name":"魔龙力士","MHP":22110000,"mp":0,"MinDEF":974,"MaxDEF":974,"MinMDEF":914,"MaxMDEF":914,"MinATK":7415,"MaxATK":14830,"MinMATK":7415,"MaxMATK":14830,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[3001027, {"_id":3001027,"name":"魔龙战将","MHP":22110000,"mp":0,"MinDEF":974,"MaxDEF":974,"MinMDEF":914,"MaxMDEF":914,"MinATK":7415,"MaxATK":14830,"MinMATK":7415,"MaxMATK":14830,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[3001028, {"_id":3001028,"name":"魔龙教主","MHP":29580000,"mp":0,"MinDEF":1673,"MaxDEF":1673,"MinMDEF":1571,"MaxMDEF":1571,"MinATK":12666,"MaxATK":25332,"MinMATK":12666,"MaxMATK":25332,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1286,"showTomb":1}],
[9991001, {"_id":9991001,"name":"沃玛教主","MHP":1750000,"mp":0,"MinDEF":124,"MaxDEF":124,"MinMDEF":115,"MaxMDEF":115,"MinATK":15950,"MaxATK":26325,"MinMATK":15950,"MaxMATK":26325,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":286,"showTomb":1}],
[9991002, {"_id":9991002,"name":"祖玛教主","MHP":2400000,"mp":0,"MinDEF":149,"MaxDEF":149,"MinMDEF":139,"MaxMDEF":139,"MinATK":15950,"MaxATK":26325,"MinMATK":15950,"MaxMATK":26325,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":369,"showTomb":1}],
[9991003, {"_id":9991003,"name":"赤月老魔","MHP":4060000,"mp":0,"MinDEF":212,"MaxDEF":212,"MinMDEF":199,"MaxMDEF":199,"MinATK":15950,"MaxATK":26325,"MinMATK":15950,"MaxMATK":26325,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":527,"showTomb":1}],
[9991004, {"_id":9991004,"name":"牛魔王","MHP":5158000,"mp":0,"MinDEF":251,"MaxDEF":251,"MinMDEF":236,"MaxMDEF":236,"MinATK":15950,"MaxATK":26325,"MinMATK":15950,"MaxMATK":26325,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":611,"showTomb":1}],
[9991005, {"_id":9991005,"name":"骨魔教主","MHP":6256000,"mp":0,"MinDEF":291,"MaxDEF":291,"MinMDEF":273,"MaxMDEF":273,"MinATK":15950,"MaxATK":26325,"MinMATK":15950,"MaxMATK":26325,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":695,"showTomb":1}],
[9991006, {"_id":9991006,"name":"冰封狮王","MHP":9900000,"mp":0,"MinDEF":387,"MaxDEF":387,"MinMDEF":363,"MaxMDEF":363,"MinATK":15950,"MaxATK":26325,"MinMATK":15950,"MaxMATK":26325,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":951,"showTomb":1}],
[9991007, {"_id":9991007,"name":"冰宫祭祀","MHP":9900000,"mp":0,"MinDEF":387,"MaxDEF":387,"MinMDEF":363,"MaxMDEF":363,"MinATK":25962,"MaxATK":30924,"MinMATK":25962,"MaxMATK":30924,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":951,"showTomb":1}],
[9991008, {"_id":9991008,"name":"冰封魔王","MHP":9900000,"mp":0,"MinDEF":387,"MaxDEF":387,"MinMDEF":363,"MaxMDEF":363,"MinATK":25962,"MaxATK":30924,"MinMATK":25962,"MaxMATK":30924,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":951,"showTomb":1}],
[9991009, {"_id":9991009,"name":"幽灵教主","MHP":12750000,"mp":0,"MinDEF":502,"MaxDEF":502,"MinMDEF":471,"MaxMDEF":471,"MinATK":25962,"MaxATK":30924,"MinMATK":25962,"MaxMATK":30924,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1071,"showTomb":1}],
[9991010, {"_id":9991010,"name":"蛮荒巨兽","MHP":15750000,"mp":0,"MinDEF":637,"MaxDEF":637,"MinMDEF":598,"MaxMDEF":598,"MinATK":25962,"MaxATK":30924,"MinMATK":25962,"MaxMATK":30924,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1166,"showTomb":1}],
[9991011, {"_id":9991011,"name":"火龙王","MHP":18900000,"mp":0,"MinDEF":794,"MaxDEF":794,"MinMDEF":745,"MaxMDEF":745,"MinATK":25962,"MaxATK":30924,"MinMATK":25962,"MaxMATK":30924,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1243,"showTomb":1}],
[9991012, {"_id":9991012,"name":"九尾妖狐","MHP":18900000,"mp":0,"MinDEF":794,"MaxDEF":794,"MinMDEF":745,"MaxMDEF":745,"MinATK":25962,"MaxATK":30924,"MinMATK":25962,"MaxMATK":30924,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1243,"showTomb":1}],
[9991013, {"_id":9991013,"name":"至尊帝皇","MHP":22110000,"mp":0,"MinDEF":974,"MaxDEF":974,"MinMDEF":914,"MaxMDEF":914,"MinATK":30962,"MaxATK":40924,"MinMATK":30962,"MaxMATK":40924,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[9991014, {"_id":9991014,"name":"巫妖王","MHP":22110000,"mp":0,"MinDEF":974,"MaxDEF":974,"MinMDEF":914,"MaxMDEF":914,"MinATK":30962,"MaxATK":40924,"MinMATK":30962,"MaxMATK":40924,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[9991015, {"_id":9991015,"name":"深海巨魔","MHP":22110000,"mp":0,"MinDEF":974,"MaxDEF":974,"MinMDEF":914,"MaxMDEF":914,"MinATK":30962,"MaxATK":40924,"MinMATK":30962,"MaxMATK":40924,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[9991016, {"_id":9991016,"name":"深海幽龙王","MHP":24960000,"mp":0,"MinDEF":1180,"MaxDEF":1180,"MinMDEF":1108,"MaxMDEF":1108,"MinATK":30962,"MaxATK":40924,"MinMATK":30962,"MaxMATK":40924,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1320,"showTomb":1}],
[9991017, {"_id":9991017,"name":"嗜魔神","MHP":27450000,"mp":0,"MinDEF":1412,"MaxDEF":1412,"MinMDEF":1326,"MaxMDEF":1326,"MinATK":30962,"MaxATK":40924,"MinMATK":30962,"MaxMATK":40924,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1313,"showTomb":1}],
[9991018, {"_id":9991018,"name":"幽冥至尊","MHP":27450000,"mp":0,"MinDEF":1412,"MaxDEF":1412,"MinMDEF":1326,"MaxMDEF":1326,"MinATK":30962,"MaxATK":40924,"MinMATK":30962,"MaxMATK":40924,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1313,"showTomb":1}],
[6001001, {"_id":6001001,"name":"玛雅死士","MHP":2120,"mp":0,"MinDEF":1,"MaxDEF":1,"MinMDEF":1,"MaxMDEF":1,"MinATK":22,"MaxATK":45,"MinMATK":22,"MaxMATK":45,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[6001002, {"_id":6001002,"name":"玛雅魂将","MHP":2560,"mp":0,"MinDEF":1,"MaxDEF":1,"MinMDEF":1,"MaxMDEF":1,"MinATK":22,"MaxATK":45,"MinMATK":22,"MaxMATK":45,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[6001003, {"_id":6001003,"name":"玛雅信徒","MHP":2980,"mp":0,"MinDEF":1,"MaxDEF":1,"MinMDEF":1,"MaxMDEF":1,"MinATK":22,"MaxATK":45,"MinMATK":22,"MaxMATK":45,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[6001004, {"_id":6001004,"name":"玛雅斗士","MHP":3420,"mp":0,"MinDEF":1,"MaxDEF":1,"MinMDEF":1,"MaxMDEF":1,"MinATK":22,"MaxATK":45,"MinMATK":22,"MaxMATK":45,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[6001005, {"_id":6001005,"name":"玛雅死士","MHP":6420,"mp":0,"MinDEF":1,"MaxDEF":1,"MinMDEF":1,"MaxMDEF":1,"MinATK":22,"MaxATK":45,"MinMATK":22,"MaxMATK":45,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[6001006, {"_id":6001006,"name":"玛雅魂将","MHP":6860,"mp":0,"MinDEF":1,"MaxDEF":1,"MinMDEF":1,"MaxMDEF":1,"MinATK":22,"MaxATK":45,"MinMATK":22,"MaxMATK":45,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[6001007, {"_id":6001007,"name":"玛雅信徒","MHP":8580,"mp":0,"MinDEF":1,"MaxDEF":1,"MinMDEF":1,"MaxMDEF":1,"MinATK":22,"MaxATK":45,"MinMATK":22,"MaxMATK":45,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[6001008, {"_id":6001008,"name":"玛雅斗士","MHP":9000,"mp":0,"MinDEF":1,"MaxDEF":1,"MinMDEF":1,"MaxMDEF":1,"MinATK":22,"MaxATK":45,"MinMATK":22,"MaxMATK":45,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[6002001, {"_id":6002001,"name":"玛雅死士","MHP":10820,"mp":0,"MinDEF":1,"MaxDEF":1,"MinMDEF":1,"MaxMDEF":1,"MinATK":22,"MaxATK":45,"MinMATK":22,"MaxMATK":45,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[6002002, {"_id":6002002,"name":"玛雅魂将","MHP":11860,"mp":0,"MinDEF":1,"MaxDEF":1,"MinMDEF":1,"MaxMDEF":1,"MinATK":22,"MaxATK":45,"MinMATK":22,"MaxMATK":45,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[6002003, {"_id":6002003,"name":"玛雅信徒","MHP":22000,"mp":0,"MinDEF":1,"MaxDEF":1,"MinMDEF":1,"MaxMDEF":1,"MinATK":22,"MaxATK":45,"MinMATK":22,"MaxMATK":45,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[6002004, {"_id":6002004,"name":"玛雅斗士","MHP":29200,"mp":0,"MinDEF":1,"MaxDEF":1,"MinMDEF":1,"MaxMDEF":1,"MinATK":22,"MaxATK":45,"MinMATK":22,"MaxMATK":45,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[6003001, {"_id":6003001,"name":"玛雅死士","MHP":78200,"mp":0,"MinDEF":1,"MaxDEF":1,"MinMDEF":1,"MaxMDEF":1,"MinATK":22,"MaxATK":45,"MinMATK":22,"MaxMATK":45,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[6003002, {"_id":6003002,"name":"玛雅魂将","MHP":81380,"mp":0,"MinDEF":1,"MaxDEF":1,"MinMDEF":1,"MaxMDEF":1,"MinATK":22,"MaxATK":45,"MinMATK":22,"MaxMATK":45,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[6003003, {"_id":6003003,"name":"玛雅信徒","MHP":84560,"mp":0,"MinDEF":1,"MaxDEF":1,"MinMDEF":1,"MaxMDEF":1,"MinATK":22,"MaxATK":45,"MinMATK":22,"MaxMATK":45,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[6004001, {"_id":6004001,"name":"玛雅死士","MHP":156000,"mp":0,"MinDEF":1,"MaxDEF":1,"MinMDEF":1,"MaxMDEF":1,"MinATK":22,"MaxATK":45,"MinMATK":22,"MaxMATK":45,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[6004002, {"_id":6004002,"name":"玛雅魂将","MHP":162000,"mp":0,"MinDEF":1,"MaxDEF":1,"MinMDEF":1,"MaxMDEF":1,"MinATK":22,"MaxATK":45,"MinMATK":22,"MaxMATK":45,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[6004003, {"_id":6004003,"name":"玛雅信徒","MHP":168000,"mp":0,"MinDEF":1,"MaxDEF":1,"MinMDEF":1,"MaxMDEF":1,"MinATK":22,"MaxATK":45,"MinMATK":22,"MaxMATK":45,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[6004004, {"_id":6004004,"name":"玛雅斗士","MHP":174000,"mp":0,"MinDEF":1,"MaxDEF":1,"MinMDEF":1,"MaxMDEF":1,"MinATK":22,"MaxATK":45,"MinMATK":22,"MaxMATK":45,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[6004005, {"_id":6004005,"name":"玛雅死士","MHP":180000,"mp":0,"MinDEF":1,"MaxDEF":1,"MinMDEF":1,"MaxMDEF":1,"MinATK":22,"MaxATK":45,"MinMATK":22,"MaxMATK":45,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[6004006, {"_id":6004006,"name":"玛雅魂将","MHP":186000,"mp":0,"MinDEF":1,"MaxDEF":1,"MinMDEF":1,"MaxMDEF":1,"MinATK":22,"MaxATK":45,"MinMATK":22,"MaxMATK":45,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":0,"showTomb":0}],
[6001009, {"_id":6001009,"name":"娜迦","MHP":2400000,"mp":0,"MinDEF":32,"MaxDEF":32,"MinMDEF":30,"MaxMDEF":30,"MinATK":5000,"MaxATK":7500,"MinMATK":5000,"MaxMATK":7500,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":77,"showTomb":1}],
[6001010, {"_id":6001010,"name":"触龙邪神","MHP":2400000,"mp":0,"MinDEF":40,"MaxDEF":40,"MinMDEF":37,"MaxMDEF":37,"MinATK":5000,"MaxATK":7500,"MinMATK":5000,"MaxMATK":7500,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":88,"showTomb":1}],
[6001011, {"_id":6001011,"name":"荒漠霸主","MHP":2400000,"mp":0,"MinDEF":65,"MaxDEF":65,"MinMDEF":61,"MaxMDEF":61,"MinATK":10000,"MaxATK":12500,"MinMATK":10000,"MaxMATK":12500,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":140,"showTomb":1}],
[6001012, {"_id":6001012,"name":"血炼猪魔","MHP":4400000,"mp":0,"MinDEF":99,"MaxDEF":99,"MinMDEF":92,"MaxMDEF":92,"MinATK":5000,"MaxATK":7500,"MinMATK":5000,"MaxMATK":7500,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":203,"showTomb":1}],
[6002005, {"_id":6002005,"name":"沃玛教主","MHP":4400000,"mp":0,"MinDEF":124,"MaxDEF":124,"MinMDEF":115,"MaxMDEF":115,"MinATK":10000,"MaxATK":12500,"MinMATK":10000,"MaxMATK":12500,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":286,"showTomb":1}],
[6002006, {"_id":6002006,"name":"赤月老魔","MHP":4400000,"mp":0,"MinDEF":212,"MaxDEF":212,"MinMDEF":199,"MaxMDEF":199,"MinATK":10000,"MaxATK":12500,"MinMATK":10000,"MaxMATK":12500,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":527,"showTomb":1}],
[6003004, {"_id":6003004,"name":"冰封狮王","MHP":4400000,"mp":0,"MinDEF":387,"MaxDEF":387,"MinMDEF":363,"MaxMDEF":363,"MinATK":10000,"MaxATK":12500,"MinMATK":10000,"MaxMATK":12500,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":951,"showTomb":1}],
[6003005, {"_id":6003005,"name":"冰宫祭祀","MHP":4400000,"mp":0,"MinDEF":387,"MaxDEF":387,"MinMDEF":363,"MaxMDEF":363,"MinATK":10000,"MaxATK":12500,"MinMATK":10000,"MaxMATK":12500,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":951,"showTomb":1}],
[6003006, {"_id":6003006,"name":"冰封魔王","MHP":4400000,"mp":0,"MinDEF":387,"MaxDEF":387,"MinMDEF":363,"MaxMDEF":363,"MinATK":10000,"MaxATK":12500,"MinMATK":10000,"MaxMATK":12500,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":951,"showTomb":1}],
[6004007, {"_id":6004007,"name":"至尊帝皇","MHP":8400000,"mp":0,"MinDEF":974,"MaxDEF":974,"MinMDEF":914,"MaxMDEF":914,"MinATK":10000,"MaxATK":12500,"MinMATK":10000,"MaxMATK":12500,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1300,"showTomb":1}],
[6004008, {"_id":6004008,"name":"九尾妖狐","MHP":8400000,"mp":0,"MinDEF":794,"MaxDEF":794,"MinMDEF":745,"MaxMDEF":745,"MinATK":10000,"MaxATK":12500,"MinMATK":10000,"MaxMATK":12500,"DODGE":10,"HIT":15,"minStayTime":0,"maxStayTime":0,"moveTime":1,"CRIRate":0,"DUCrate":0,"ADTR":0,"MR":0,"HPup":1243,"showTomb":1}],
